V1,V2,V3,V4
NA,NA,NA,NA
NA,NA,NA,NA
0YY6D@NOG,COG1339@NOG,NA,NA
NA,NA,NA,NA
COG3360@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3430@NOG,NA,NA,NA
NA,NA,NA,NA
COG0150@NOG,NA,NA,NA
11SUM@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2126@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2078@NOG,NA,NA,NA
NA,NA,NA,NA
COG0197@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0512@NOG,NA,NA,NA
122B3@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1444@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
110HE@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1287@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0ZF5H@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0171@NOG,NA,NA,NA
0ZHP4@NOG,NA,NA,NA
0YSJ8@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2064@NOG,NA,NA,NA
NA,NA,NA,NA
0Y91V@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1194@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0041@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1165@NOG,NA,NA,NA
COG2234@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0459@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z4Q9@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0199@NOG,0Z4PB@NOG,NA,NA
COG0072@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG5282@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2892@NOG,NA,NA,NA
NA,NA,NA,NA
0YNYG@NOG,NA,NA,NA
NA,NA,NA,NA
COG1506@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG5427@NOG,NA,NA,NA
NA,NA,NA,NA
COG1709@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0ZGNE@NOG,111KW@NOG,NA,NA
COG2023@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1727@NOG,NA,NA,NA
NA,NA,NA,NA
COG1023@NOG,NA,NA,NA
NA,NA,NA,NA
COG4221@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0456@NOG,NA,NA,NA
NA,NA,NA,NA
0Z4Q9@NOG,NA,NA,NA
NA,NA,NA,NA
0YACE@NOG,NA,NA,NA
COG1245@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0822@NOG,COG0350@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0704@NOG,NA,NA,NA
NA,NA,NA,NA
COG0574@NOG,NA,NA,NA
COG0633@NOG COG2214@NOG,COG0323@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0365@NOG,NA,NA,NA
COG0178@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YG7Y@NOG,NA,NA,NA
NA,NA,NA,NA
COG0168@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0ZEBH@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YXPZ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2511@NOG,NA,NA,NA
NA,NA,NA,NA
COG0092@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0091@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0604@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1502@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3269@NOG,NA,NA,NA
NA,NA,NA,NA
0YQSW@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0665@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0044@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0184@NOG,NA,NA,NA
COG0237@NOG,COG0398@NOG,NA,NA
NA,NA,NA,NA
COG0371@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z7ZH@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
111QE@NOG,NA,NA,NA
COG0175@NOG,NA,NA,NA
COG0642@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3402@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1340@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0531@NOG,COG1739@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0218@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z38I@NOG,NA,NA,NA
0YPZH@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1335@NOG,COG1605@NOG,NA,NA
0YIVH@NOG,NA,NA,NA
COG0109@NOG COG1612@NOG,NA,NA,NA
COG0519@NOG,NA,NA,NA
COG0012@NOG,COG0131@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1254C@NOG,NA,NA,NA
0ZAGD@NOG,COG1012@NOG,NA,NA
NA,NA,NA,NA
COG4031@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0183@NOG,COG0310@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0864@NOG,NA,NA,NA
COG1331@NOG,NA,NA,NA
NA,NA,NA,NA
COG0008@NOG,COG1832@NOG,NA,NA
COG0048@NOG,NA,NA,NA
NA,NA,NA,NA
COG1840@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0423@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1033@NOG,COG2890@NOG,NA,NA
NA,NA,NA,NA
COG0803@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1826@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0106@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0140@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1976@NOG,NA,NA,NA
NA,NA,NA,NA
0YE8M@NOG,NA,NA,NA
NA,NA,NA,NA
COG1893@NOG,COG0554@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0247@NOG COG0277@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11QVJ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0124@NOG,NA,NA,NA
COG2719@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
122F3@NOG,NA,NA,NA
NA,NA,NA,NA
COG1460@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YIA1@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1113Q@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YUDQ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0725@NOG,NA,NA,NA
COG1718@NOG,NA,NA,NA
COG0601@NOG,NA,NA,NA
COG2266@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0470@NOG,NA,NA,NA
NA,NA,NA,NA
COG0343@NOG,NA,NA,NA
NA,NA,NA,NA
COG2041@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1259@NOG,NA,NA,NA
COG0621@NOG,0YQEF@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YDUS@NOG,NA,NA,NA
NA,NA,NA,NA
0YHYZ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0504@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0049@NOG,NA,NA,NA
COG2339@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3357@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
122B3@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0103@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YVWX@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0ZFBI@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1503@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3620@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0584@NOG,NA,NA,NA
COG0578@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1787@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1506@NOG,NA,NA,NA
NA,NA,NA,NA
COG0171@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3638@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
110S9@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2945@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0372@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1063@NOG,NA,NA,NA
COG1599@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
110XT@NOG,NA,NA,NA
0Z8FT@NOG,NA,NA,NA
NA,NA,NA,NA
COG0342@NOG,NA,NA,NA
NA,NA,NA,NA
COG0713@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1515@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2016@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2075@NOG,NA,NA,NA
COG0109@NOG COG1612@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1267B@NOG,NA,NA,NA
NA,NA,NA,NA
COG3845@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1303@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11190@NOG,NA,NA,NA
COG2433@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0080@NOG,NA,NA,NA
NA,NA,NA,NA
COG1184@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
111D6@NOG,NA,NA,NA
COG0294@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2090@NOG,NA,NA,NA
0YIUK@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0642@NOG COG2202@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1605@NOG,NA,NA,NA
NA,NA,NA,NA
COG3030@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z77K@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0XTMN@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
10ZY9@NOG,NA,NA,NA
11X8B@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0582@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1985@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1270@NOG,NA,NA,NA
COG0620@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0456@NOG,NA,NA,NA
NA,NA,NA,NA
COG2210@NOG,NA,NA,NA
NA,NA,NA,NA
COG0422@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1745@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YNJK@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0048@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YWS3@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2097@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1358@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11WCU@NOG,NA,NA,NA
COG0469@NOG COG3848@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YN0F@NOG,COG1143@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2263@NOG,NA,NA,NA
COG0417@NOG,NA,NA,NA
COG1871@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1078@NOG,COG1335@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0452@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z7ZH@NOG,NA,NA,NA
COG0552@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3342@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2881@NOG,NA,NA,NA
NA,NA,NA,NA
COG2301@NOG,0YR22@NOG,NA,NA
NA,NA,NA,NA
COG1384@NOG,NA,NA,NA
NA,NA,NA,NA
COG1812@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0394@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1718@NOG,NA,NA,NA
0YH2X@NOG,NA,NA,NA
NA,NA,NA,NA
10ZXV@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0367@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1169@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0083@NOG,NA,NA,NA
NA,NA,NA,NA
0ZFRM@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1196@NOG,NA,NA,NA
0Y12Y@NOG,NA,NA,NA
NA,NA,NA,NA
COG0633@NOG COG2214@NOG,COG0747@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1331@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0656@NOG,0YTEX@NOG,NA,NA
COG0200@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
125GR@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2968@NOG,NA,NA,NA
NA,NA,NA,NA
122F3@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0512@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0016@NOG,COG1131@NOG,NA,NA
0YMN8@NOG,NA,NA,NA
COG0839@NOG,0YHYZ@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1612@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0417@NOG,NA,NA,NA
NA,NA,NA,NA
COG0197@NOG,NA,NA,NA
COG0517@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0681@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0622@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0451@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0160@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1063@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1012@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0243@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1488@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0ZGNE@NOG,NA,NA,NA
COG1361@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11FXJ@NOG,COG1488@NOG,NA,NA
COG0512@NOG,COG3357@NOG,NA,NA
NA,NA,NA,NA
COG2433@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2518@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3365@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1992@NOG COG2522@NOG,NA,NA,NA
COG0395@NOG,NA,NA,NA
COG1294@NOG,NA,NA,NA
COG1136@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0100@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
